peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_8587,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8588,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8589,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8590,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8591,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8592,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8593,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8594,5,5,0,0,5,3,1,1,0.0,0.0,100.0,60.0
peg_8595,1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0
peg_8596,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8597,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8598,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8599,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8601,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8602,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8603,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8604,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8605,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8606,1556,1551,1443,16,92,42,50,0,93.03675048355899,1.0315925209542232,5.931656995486783,2.7079303675048356
peg_8607,1612,1597,1445,7,145,30,114,1,90.4821540388228,0.43832185347526614,9.07952410770194,1.878522229179712
peg_8608,2577,2466,2263,20,183,83,100,0,91.76804541768045,0.8110300081103001,7.420924574209246,3.365774533657745
peg_8609,559,551,509,0,42,3,39,0,92.37749546279491,0.0,7.6225045372050815,0.5444646098003629
