Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc,corr_perc_backsub,byprod_perc_backsub,INDEL_perc_backsub,WT_perc_backsub
54,36,1,0,35,14,12,9,2.7777777777777777,0.0,97.22222222222223,38.888888888888886,0.0,51.068376068376075,13.888888888888886,48.931623931623925
116,48,4,0,44,32,11,1,8.333333333333334,0.0,91.66666666666667,66.66666666666667,0.0,47.22222222222223,33.333333333333336,52.77777777777777
175,106,42,10,54,31,22,1,39.62264150943396,9.433962264150944,50.943396226415096,29.245283018867923,9.433962264150944,17.61006289308176,12.040981943599107,72.95597484276729
394,357,17,3,337,48,286,3,4.761904761904762,0.8403361344537815,94.39775910364146,13.445378151260504,0.8403361344537815,53.17638505783994,0.0,45.983278807706284
19,18,11,1,6,0,6,0,61.111111111111114,5.555555555555555,33.333333333333336,0.0,5.555555555555555,6.250000000000007,0.0,88.19444444444444
55,50,35,0,15,1,14,0,70.0,0.0,30.0,2.0,0.0,0.0,0.0,100.0
194,157,59,10,88,38,50,0,37.5796178343949,6.369426751592357,56.05095541401274,24.203821656050955,6.369426751592357,33.7208583266341,17.407705151196588,59.90971492177354
271,237,49,5,183,13,170,0,20.675105485232066,2.109704641350211,77.21518987341773,5.485232067510548,2.109704641350211,36.63547972849019,0.0,61.2548156301596
4731,4663,27,2,4634,4005,628,1,0.5790263778683251,0.04289084280506112,99.37808277932662,85.88891271713489,0.04289084280506112,69.21935262059645,68.42859525681743,30.737756536598482
116,109,81,6,22,7,12,3,74.31192660550458,5.504587155963303,20.18348623853211,6.422018348623853,5.504587155963303,0.0,0.0,94.4954128440367
732,686,76,3,607,13,592,2,11.078717201166182,0.43731778425655976,88.48396501457727,1.8950437317784257,0.43731778425655976,60.05259246555766,0.0,39.510089750185784
1380,169,40,2,127,74,46,7,23.668639053254438,1.183431952662722,75.14792899408285,43.78698224852071,1.183431952662722,43.937737911280294,22.76787396826593,54.87883013605698
563,560,174,0,386,275,107,4,31.071428571428573,0.0,68.92857142857143,49.107142857142854,0.0,44.465052115266715,38.377529123237274,55.534947884733285
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
9,8,3,0,5,2,1,2,37.5,0.0,62.5,25.0,0.0,5.357142857142854,0.0,94.64285714285714
142,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
5,4,4,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
58,6,0,0,6,1,5,0,0.0,0.0,100.0,16.666666666666668,0.0,52.38095238095238,2.3809523809523814,47.61904761904762
359,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0,0.0,40.0,75.0,60.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0,0.0,71.42857142857143,100.0,28.57142857142857
67,6,0,0,6,0,6,0,0.0,0.0,100.0,0.0,0.0,18.181818181818187,0.0,81.81818181818181
29,29,25,0,4,0,4,0,86.20689655172414,0.0,13.793103448275861,0.0,0.0,0.0,0.0,100.0
52,39,0,0,39,28,11,0,0.0,0.0,100.0,71.7948717948718,0.0,31.707317073170728,37.64853033145715,68.29268292682927
28,16,0,0,16,3,13,0,0.0,0.0,100.0,18.75,0.0,56.75675675675676,0.0,43.24324324324324
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9,6,0,0,6,6,0,0,0.0,0.0,100.0,100.0,0.0,0.0,60.0,100.0
23,22,12,1,9,1,8,0,54.54545454545455,4.545454545454546,40.90909090909091,4.545454545454546,4.545454545454546,23.721590909090907,1.4204545454545459,71.73295454545455
375,262,0,0,262,250,8,4,0.0,0.0,100.0,95.41984732824427,0.0,35.38461538461539,60.03523194362889,64.61538461538461
92,85,2,0,83,12,71,0,2.3529411764705883,0.0,97.6470588235294,14.117647058823529,0.0,50.65910701630049,0.0,49.34089298369951
77,68,41,0,27,6,20,1,60.294117647058826,0.0,39.705882352941174,8.823529411764707,0.0,27.483660130718953,6.601307189542484,72.51633986928104
18,18,0,0,18,18,0,0,0.0,0.0,100.0,100.0,0.0,0.0,33.33333333333333,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
61,7,0,0,7,0,7,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
59,59,2,0,57,40,17,0,3.389830508474576,0.0,96.61016949152543,67.79661016949153,0.0,40.360169491525426,49.04661016949153,59.639830508474574
102,92,54,0,38,3,35,0,58.69565217391305,0.0,41.30434782608695,3.260869565217391,0.0,29.121606709335687,0.0,70.87839329066432
85,79,0,0,79,62,17,0,0.0,0.0,100.0,78.48101265822785,0.0,13.333333333333329,51.81434599156118,86.66666666666667
123,91,49,0,42,1,41,0,53.84615384615385,0.0,46.15384615384615,1.098901098901099,0.0,29.25886898489638,0.0,70.74113101510362
83,82,31,0,51,1,50,0,37.80487804878049,0.0,62.19512195121951,1.2195121951219512,0.0,43.35454224107458,0.0,56.64545775892542
47,42,3,0,39,10,26,3,7.142857142857143,0.0,92.85714285714286,23.80952380952381,0.0,44.07665505226481,20.150987224157955,55.92334494773519
656,161,1,0,160,146,14,0,0.6211180124223602,0.0,99.37888198757764,90.6832298136646,0.0,35.998600297436795,72.37337065873501,64.0013997025632
9,4,0,0,4,0,1,3,0.0,0.0,100.0,0.0,0.0,84.21052631578948,0.0,15.78947368421052
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,60.714285714285715,100.0,39.285714285714285
46,46,0,0,46,0,0,46,0.0,0.0,100.0,0.0,0.0,72.22222222222223,0.0,27.77777777777777
20,17,0,0,17,4,13,0,0.0,0.0,100.0,23.529411764705884,0.0,90.17094017094017,21.820010055304174,9.82905982905983
76,42,12,0,30,6,9,15,28.571428571428573,0.0,71.42857142857143,14.285714285714286,0.0,62.45910577971647,11.42311886586696,37.54089422028353
50,25,18,0,7,0,5,2,72.0,0.0,28.0,0.0,0.0,19.842900302114806,0.0,80.1570996978852
1,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
730,662,543,8,111,57,53,1,82.02416918429003,1.2084592145015105,16.76737160120846,8.610271903323262,1.2084592145015105,0.0,8.234332053699202,98.79154078549848
1970,760,665,4,91,9,81,1,87.5,0.5263157894736842,11.973684210526315,1.1842105263157894,0.5263157894736842,0.0,0.5141937758970289,99.47368421052632
113,98,87,0,11,2,9,0,88.77551020408163,0.0,11.224489795918368,2.0408163265306123,0.0,0.0,0.8526975146494242,100.0
164,129,80,0,49,29,20,0,62.01550387596899,0.0,37.98449612403101,22.48062015503876,0.0,24.712184911216365,20.8787894914232,75.28781508878363
196,194,182,0,12,0,12,0,93.81443298969072,0.0,6.185567010309279,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
999,732,643,0,89,33,56,0,87.8415300546448,0.0,12.158469945355192,4.508196721311475,0.0,0.0,0.4334938350635973,100.0
959,952,830,1,121,2,117,2,87.18487394957984,0.10504201680672269,12.710084033613445,0.21008403361344538,0.10504201680672269,0.0,0.0,99.89495798319328
352,324,232,0,92,31,59,2,71.60493827160494,0.0,28.395061728395063,9.567901234567902,0.0,13.792257990077308,7.932387215876313,86.2077420099227
152,140,99,0,41,2,39,0,70.71428571428571,0.0,29.285714285714285,1.4285714285714286,0.0,17.188940092165897,0.42050691244239613,82.8110599078341
474,358,303,0,55,2,53,0,84.63687150837988,0.0,15.363128491620111,0.5586592178770949,0.0,0.9207153289144436,0.0,99.07928467108556
16052,14981,13626,317,1038,284,745,9,90.95520993258127,2.1160136172485147,6.928776450170216,1.8957345971563981,1.871065668687584,0.0,1.099653764333373,98.12893433131242
11341,11201,10192,100,909,129,769,11,90.99187572538166,0.8927774305865548,8.115346844031784,1.1516828854566556,0.8329688181463635,0.1009927770461374,0.6134053734949332,99.0660384048075
5017,5002,4681,32,289,52,231,6,93.58256697321072,0.6397441023590564,5.777688924430228,1.0395841663334666,0.6397441023590564,0.0,0.0,99.36025589764094
2,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
235,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
152,151,68,0,83,1,81,1,45.033112582781456,0.0,54.966887417218544,0.6622516556291391,0.0,40.98271855178319,0.13454717014101247,59.01728144821681
63,63,55,0,8,1,7,0,87.3015873015873,0.0,12.698412698412698,1.5873015873015872,0.0,2.894491129785246,1.5873015873015872,97.10550887021475
59,47,41,0,6,1,5,0,87.23404255319149,0.0,12.76595744680851,2.127659574468085,0.0,0.0,2.127659574468085,100.0
9,9,0,0,9,0,9,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
56,54,0,0,54,53,1,0,0.0,0.0,100.0,98.14814814814815,0.0,19.230769230769226,71.22507122507123,80.76923076923077
2,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0,0.0,46.15384615384615,0.0,53.84615384615385
134,125,0,0,125,43,82,0,0.0,0.0,100.0,34.4,0.0,62.264150943396224,18.362264150943396,37.735849056603776
46,45,0,0,45,6,39,0,0.0,0.0,100.0,13.333333333333334,0.0,67.04545454545455,7.651515151515152,32.95454545454545
16,11,0,0,11,0,11,0,0.0,0.0,100.0,0.0,0.0,55.55555555555556,0.0,44.44444444444444
586,544,1,0,543,373,170,0,0.18382352941176472,0.0,99.81617647058823,68.56617647058823,0.0,74.10189075630251,64.4391923436041,25.89810924369749
52,51,0,0,51,9,42,0,0.0,0.0,100.0,17.647058823529413,0.0,86.41975308641975,15.177923021060277,13.580246913580254
8,8,0,0,8,0,8,0,0.0,0.0,100.0,0.0,0.0,87.32394366197182,0.0,12.676056338028175
406,406,6,0,400,130,270,0,1.477832512315271,0.0,98.52216748768473,32.01970443349754,0.0,85.9797946063288,28.629873925022963,14.020205393671205
19,15,0,1,14,6,7,1,0.0,6.666666666666667,93.33333333333333,40.0,6.666666666666667,73.24404761904762,35.535714285714285,20.089285714285708
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
46,40,2,0,38,10,23,5,5.0,0.0,95.0,25.0,0.0,56.172161172161175,16.575091575091577,43.827838827838825
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
968,576,0,0,576,337,3,236,0.0,0.0,100.0,58.50694444444444,0.0,5.0,23.506944444444443,95.0
185,145,0,2,143,43,99,1,0.0,1.3793103448275863,98.62068965517241,29.655172413793103,1.3793103448275863,64.3815592203898,18.7856071964018,34.23913043478261
126,102,0,0,102,71,1,30,0.0,0.0,100.0,69.6078431372549,0.0,0.0,69.6078431372549,100.0
7,7,0,4,3,0,3,0,0.0,57.142857142857146,42.857142857142854,0.0,57.142857142857146,34.19047619047619,0.0,8.666666666666657
294,222,1,2,219,25,101,93,0.45045045045045046,0.9009009009009009,98.64864864864865,11.26126126126126,0.9009009009009009,57.540776928532026,0.0,41.558322170567074
1,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
69,47,0,0,47,29,1,17,0.0,0.0,100.0,61.702127659574465,0.0,100.0,61.702127659574465,0.0
3,3,1,0,2,1,1,0,33.333333333333336,0.0,66.66666666666667,33.333333333333336,0.0,36.41975308641976,24.69135802469136,63.58024691358024
19,10,0,0,10,0,0,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
19,12,0,6,6,3,3,0,0.0,50.0,50.0,25.0,50.0,29.475982532751093,18.44978165938865,20.52401746724891
1565,1393,66,0,1327,470,681,176,4.737975592246949,0.0,95.26202440775305,33.74012921751615,0.0,71.27678455535452,30.972601542239396,28.723215444645476
209,131,0,0,131,65,4,62,0.0,0.0,100.0,49.61832061068702,0.0,7.5,44.61832061068702,92.5
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
552,339,0,0,339,220,21,98,0.0,0.0,100.0,64.89675516224189,0.0,5.357142857142861,45.25389801938475,94.64285714285714
1,1,0,1,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0
16,5,0,0,5,1,3,1,0.0,0.0,100.0,20.0,0.0,68.57142857142857,11.428571428571429,31.42857142857143
722,680,0,5,675,603,64,8,0.0,0.7352941176470589,99.26470588235294,88.67647058823529,0.7352941176470589,64.48209718670077,78.5315430520034,34.78260869565217
35,27,5,5,17,6,6,5,18.51851851851852,18.51851851851852,62.96296296296296,22.22222222222222,18.51851851851852,37.03703703703704,14.814814814814813,44.44444444444444
203,147,0,0,147,68,15,64,0.0,0.0,100.0,46.25850340136054,0.0,15.254237288135599,37.7839271301741,84.7457627118644
4145,3389,154,1,3234,2797,368,69,4.5441133077604015,0.029507229271171435,95.42637946296843,82.53172027146651,0.029507229271171435,78.37969108077516,80.46874524432211,21.590801689953665
139,92,1,0,91,57,11,23,1.0869565217391304,0.0,98.91304347826087,61.95652173913044,0.0,25.22883295194508,52.48283752860412,74.77116704805492
8,8,4,2,2,2,0,0,50.0,25.0,25.0,25.0,25.0,11.574074074074074,21.450617283950617,63.425925925925924
321,253,3,0,250,105,142,3,1.1857707509881423,0.0,98.81422924901186,41.50197628458498,0.0,57.800404364219226,30.442068450483593,42.199595635780774
4,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11,3,0,0,3,0,0,3,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
683,29,9,2,18,3,15,0,31.03448275862069,6.896551724137931,62.06896551724138,10.344827586206897,4.264972776769509,25.226860254083483,0.0,70.508166969147
436,133,2,1,130,124,6,0,1.5037593984962405,0.7518796992481203,97.74436090225564,93.23308270676692,0.7518796992481203,47.744360902255636,58.85808270676692,51.50375939849624
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105,76,11,5,60,56,2,2,14.473684210526315,6.578947368421052,78.94736842105263,73.6842105263158,6.578947368421052,55.034324942791756,56.29290617848971,38.38672768878719
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
659,659,337,16,306,107,197,2,51.138088012139605,2.4279210925644916,46.433990895295906,16.23672230652504,2.4279210925644916,36.24400816645307,14.509606589772016,61.32807074098244
25147,24631,11850,2191,10590,2965,7563,62,48.11010515204417,8.895294547521416,42.99460030043441,12.037676099224555,8.846585341481475,32.6682486199668,9.748343415347302,58.485166038551725
21734,21549,7897,2209,11443,5191,6212,40,36.646712144415055,10.251055733444707,53.10223212214024,24.08928488560954,9.90682165427087,41.97199689551947,21.79439102445062,48.12118145020966
28894,28777,8374,5153,15250,5810,9341,99,29.09962817527887,17.906661570003823,52.99371025471731,20.189734857698856,17.18366111812854,41.47089055295499,17.79479586086198,41.34544832891647
61369,61264,13488,1344,46432,34343,12053,36,22.01619221728911,2.1937842778793417,75.79002350483155,56.05739096369809,2.0173396373852968,62.02734154629604,51.999164232335055,35.955318816318666
1184,1182,560,53,569,284,285,0,47.377326565143825,4.483925549915398,48.13874788494078,24.027072758037225,4.483925549915398,39.55288929908219,22.848621579586045,55.96318515100241
53329,53261,12516,2546,38199,19766,18153,280,23.499371021948516,4.780233191265654,71.72039578678583,37.11158258387939,4.436983763348034,60.049915237586745,34.74697541378023,35.513100999065216
1829,1812,1033,70,709,134,570,5,57.00883002207505,3.863134657836645,39.1280353200883,7.39514348785872,3.863134657836645,30.50734566491589,7.081663864034268,65.62951967724746
26603,26579,9004,1961,15614,5681,9888,45,33.876368561646416,7.378005192068927,58.74562624628466,21.374017081154296,6.966965849731874,47.64756400318424,19.142660651324583,45.38547014708388
140,14,0,0,14,6,0,8,0.0,0.0,100.0,42.857142857142854,0.0,54.54545454545455,29.220779220779217,45.45454545454545
1665,1662,1000,128,534,136,395,3,60.16847172081829,7.701564380264741,32.12996389891697,8.182912154031287,7.701564380264741,25.96029808914833,7.668773336550568,66.33813753058692
46388,45653,17867,3446,24340,4623,19593,124,39.13652991041114,7.548244365101965,53.31522572448689,10.1263881891661,7.210406527264127,43.90402881328998,8.77503683781475,48.88556465944589
51045,50940,14109,2212,34619,15453,19039,127,27.69729093050648,4.342363564978406,67.96034550451512,30.335689045936395,3.992169012449223,54.808594531752476,27.45631161402978,41.1992364557983
3,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0,71.42857142857143,0.0,28.57142857142857
403,338,2,0,336,160,159,17,0.591715976331361,0.0,99.40828402366864,47.337278106508876,0.0,64.62567532801647,42.26481433839293,35.37432467198353
160,106,0,0,106,95,8,3,0.0,0.0,100.0,89.62264150943396,0.0,59.64912280701754,84.35948361469713,40.35087719298246
11,11,0,0,11,3,7,1,0.0,0.0,100.0,27.272727272727273,0.0,72.58064516129032,22.434017595307918,27.41935483870968
669,584,31,0,553,388,161,4,5.308219178082192,0.0,94.6917808219178,66.43835616438356,0.0,76.74306287319985,64.72895445498186,23.256937126800153
39194,39160,16579,612,21969,15583,6299,87,42.336567926455565,1.5628192032686414,56.10061287027579,39.793156281920325,1.3336716322328943,43.6808145201383,37.593339599977156,54.98551384762881
2532,2527,1402,4,1121,353,756,12,55.4808072813613,0.15829046299960428,44.3609022556391,13.969133359715077,0.15829046299960428,34.59659249132933,11.836697893946278,65.24511704567107
71575,71452,20887,555,50010,22428,27067,515,29.232211834518278,0.7767452275653586,69.99104293791636,31.388904439343897,0.718740587194129,56.533966371791074,27.99563297762696,42.7472930410148
1809,1758,62,0,1696,223,1382,91,3.5267349260523324,0.0,96.47326507394767,12.684869169510808,0.0,84.71632980314186,12.024367188004863,15.28367019685814
406,317,7,0,310,54,203,53,2.2082018927444795,0.0,97.79179810725552,17.034700315457414,0.0,87.44697052104863,16.020501532495953,12.553029478951373
256,249,10,0,239,10,228,1,4.016064257028113,0.0,95.9839357429719,4.016064257028113,0.0,78.17223090836629,3.7616113308194614,21.827769091633712
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7470,7290,2354,0,4936,1566,3256,114,32.29080932784637,0.0,67.70919067215364,21.48148148148148,0.0,54.14885614407717,20.28673835125448,45.85114385592283
59,9,0,0,9,9,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
66,65,5,0,60,22,37,1,7.6923076923076925,0.0,92.3076923076923,33.84615384615385,0.0,82.33984664852832,33.52461043779372,17.660153351471678
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2063,2052,696,0,1356,413,937,6,33.91812865497076,0.0,66.08187134502924,20.126705653021443,0.0,58.403142307076905,19.33235437323327,41.596857692923095
107468,106468,74975,11137,20356,5195,14944,217,70.42022016004809,10.460420032310179,19.119359807641732,4.879400383213736,9.248846795420487,10.981927619576632,3.6316607810437542,79.76922558500289
29906,29702,22286,4335,3081,259,2770,52,75.03198437815635,14.594976769241129,10.373038852602518,0.8719951518416268,14.235463494904845,1.827684870301633,0.0,83.93685163479353
17727,17626,13450,1149,3027,171,2842,14,76.30772722115057,6.518779076364462,17.173493702484965,0.9701577215477136,6.185815702335605,9.404348308478305,0.0,84.40983598918609
30160,26338,21223,3104,2011,111,1769,131,80.57939099400106,11.785253246260156,7.635355759738781,0.4214443010099476,11.155473669112158,0.0,0.0,88.84452633088785
25284,21926,16466,2661,2799,400,2379,20,75.09805710115845,12.13627656663322,12.765666332208337,1.8243181610872936,11.858209135281118,3.241856808398813,0.0,84.89993405632006
32213,32091,25028,3323,3740,2012,1680,48,77.99071390732604,10.354928173008009,11.65435791966595,6.269670624162538,9.912901651416714,4.479927453838,3.6515135347371728,85.60717089474528
106868,106328,77372,20943,8013,838,6931,244,72.76728613347377,19.696599202467837,7.536114664058386,0.7881273041908058,18.711302855643524,0.44198096692332456,0.0,80.84671617743315
113008,112348,70539,30467,11342,706,10325,311,62.78616441770214,27.1184177733471,10.09541780895076,0.6284045999928792,25.92280169895321,1.9087688551148254,0.0,72.16842944593196
32271,32196,28140,1989,2067,99,1843,125,87.40216175922475,6.177786060380171,6.42005218039508,0.3074916138650764,5.993397615389391,0.0,0.0,94.0066023846106
17937,17758,14140,429,3189,105,2916,168,79.62608401847055,2.4158125915080526,17.9581033900214,0.5912828021173555,1.9328374647270818,9.554336184032508,0.0,88.5128263512404
88225,87930,65946,8274,13710,2288,10973,449,74.99829409757761,9.409757761856023,15.591948140566359,2.6020698282724894,8.133705018342624,5.915214835589753,0.7517933501780614,85.95108014606762
57207,56674,41618,3403,11653,1308,10178,167,73.43402618484667,6.004517062497794,20.561456752655538,2.307936619966828,5.796147553902552,10.820182225827963,0.7798935569350514,83.3836702202695
13243,13187,10942,553,1692,52,1424,216,82.97565784484719,4.193523925077728,12.830818230075074,0.3943277470235838,4.011319248491029,4.6619752297714,0.0,91.32670552173757
14546,13221,11795,482,944,192,748,4,89.21412903713788,3.645715150139929,7.140155812722185,1.4522350805536646,3.535825040249819,0.0,0.4632240915426755,96.46417495975018
37290,37189,32248,1006,3935,276,3601,58,86.71381322434053,2.7051009707171474,10.581085804942322,0.7421549382882034,2.632829228968171,2.7034659543039217,0.0,94.66370481672791
28297,28182,22851,437,4894,592,4102,200,81.08367042793272,1.5506351571925343,17.365694414874742,2.1006316088283303,1.4089670148160511,9.166650674835783,0.27665427573111034,89.42438231034816
21,11,1,0,10,0,7,3,9.090909090909092,0.0,90.9090909090909,0.0,0.0,81.6348973607038,0.0,18.365102639296197
186,165,11,0,154,39,104,11,6.666666666666667,0.0,93.33333333333333,23.636363636363637,0.0,88.46357115892789,22.50386080510656,11.536428841072109
30700,30525,25579,406,4540,697,3538,305,83.7968877968878,1.33005733005733,14.873054873054873,2.2833742833742834,1.1128806271945462,5.415996630211833,0.03263390825088752,93.47112274259362
17259,17163,12138,576,4449,1112,3253,84,70.72190176542563,3.3560566334556894,25.922041601118686,6.479053778476956,3.1881023170297573,16.886099377403536,4.732328887647261,79.9257983055667
116927,116430,91237,3391,21802,2277,18522,1003,78.36210598642961,2.9124796014772825,18.7254144120931,1.9556815253800568,2.66439194383825,10.197401180751362,0.2707528505816279,87.13820687541039
30700,30119,21953,1087,7079,566,6400,113,72.88754606726651,3.6090175636641324,23.50343636906936,1.8792124572528968,3.4519906073699684,15.023980729184512,0.25660057554653726,81.52402866344552
103480,102186,71709,6222,24255,4395,18749,1111,70.17497504550525,6.088896717749986,23.736128236744758,4.3009805648523285,5.8712096429200535,15.314359529261765,2.763565598865934,78.81443082781819
7,7,1,0,6,4,2,0,14.285714285714286,0.0,85.71428571428571,57.142857142857146,0.0,73.78768020969855,55.613805155089565,26.21231979030145
1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,80.88888888888889,0.0,19.111111111111114
6339,5540,2832,1,2707,105,2552,50,51.11913357400722,0.018050541516245487,48.86281588447653,1.8953068592057762,0.0,39.653606675267326,0.0,60.346393324732674
95,94,13,0,81,13,68,0,13.829787234042554,0.0,86.17021276595744,13.829787234042554,0.0,77.4110886783662,11.396697209711654,22.588911321633802
579,502,123,0,379,9,363,7,24.50199203187251,0.0,75.4980079681275,1.792828685258964,0.0,66.85165786181992,0.16277907505343614,33.148342138180084
1351,1344,944,0,400,155,242,3,70.23809523809524,0.0,29.761904761904763,11.532738095238095,0.0,23.08586821938895,8.440679065020246,76.91413178061106
230446,229822,161152,19970,48700,6887,40844,969,70.1203540131058,8.689333484174709,21.190312502719497,2.9966669857541923,8.073485667013083,12.26736190739994,1.5460032386623626,79.65915242558698
13,11,1,2,8,0,5,3,9.090909090909092,18.181818181818183,72.72727272727273,0.0,18.181818181818183,44.77967447399762,0.0,37.0385073441842
71,65,2,19,44,19,24,1,3.076923076923077,29.23076923076923,67.6923076923077,29.23076923076923,29.23076923076923,37.02564102564102,19.008547008547012,33.74358974358975
21,21,2,12,7,2,5,0,9.523809523809524,57.142857142857146,33.333333333333336,9.523809523809524,57.142857142857146,18.27956989247312,3.8786482334869428,24.57757296466974
1,1,0,1,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0
92,85,0,22,63,8,41,14,0.0,25.88235294117647,74.11764705882354,9.411764705882353,25.88235294117647,44.117647058823536,2.4552429667519187,30.0
43,38,6,22,10,1,9,0,15.789473684210526,57.89473684210526,26.31578947368421,2.6315789473684212,57.77396389524536,14.238494787693869,0.33689295703025746,27.987541317060774
655,572,0,5,567,419,130,18,0.0,0.8741258741258742,99.12587412587412,73.25174825174825,0.8741258741258742,62.25436574598585,55.37465327968121,36.871508379888276
73,42,0,3,39,5,31,3,0.0,7.142857142857143,92.85714285714286,11.904761904761905,7.142857142857143,51.680672268907564,0.0,41.17647058823529
