peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_101,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_102,Reference,1058,901,815,590,225,0,2,112,117,2,106,111,0,0,6,0
peg_102,HDR,1058,901,84,77,7,0,0,0,7,0,0,7,0,0,0,0
peg_103,Reference,2275,2239,2166,1988,178,0,2,13,163,2,13,163,0,0,0,0
peg_103,HDR,2275,2239,68,66,2,0,0,0,2,0,0,2,0,0,0,0
peg_104,Reference,208,204,204,0,204,0,0,204,6,0,198,0,0,0,6,0
peg_104,HDR,208,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_105,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_105,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_106,Reference,2688,2626,2479,2195,284,0,22,43,226,17,41,219,0,5,2,0
peg_106,HDR,2688,2626,145,135,10,0,1,1,9,1,0,8,0,0,1,0
peg_107,Reference,4476,4460,4446,4161,285,0,15,45,248,14,23,225,0,1,22,0
peg_107,HDR,4476,4460,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_108,Reference,567,552,549,498,51,0,5,8,41,5,5,38,0,0,3,0
peg_108,HDR,567,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_109,Reference,2333,2325,2321,2115,206,0,12,3,193,10,3,191,0,2,0,0
peg_109,HDR,2333,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_110,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_110,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_111,Reference,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_111,HDR,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_112,Reference,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
